iter	thetaS	mu	kappa	phi	moveType	accepted	likelihood	alpha	nblocks	nrblocks	param0	param1	omega0	rho0
90710	1.01671e-10	3.32342e-10	8.01937	0	2	1	-6058.7	-0.0116974	1	1	0	4.71998e+07	4.71998e+07	inf
90720	1.01671e-10	3.32342e-10	8.01937	0	2	1	-6058.65	0.0451348	1	1	0	4.52258e+07	4.52258e+07	inf
90730	1.02432e-10	2.97607e-10	9.16758	0	6	1	-6058.69	0.582311	1	1	2.97607e-10	inf	4.52258e+07	inf
90740	5.1291e-11	2.7878e-10	4.36	0	2	0	-6058.92	-1.27269	1	1	0	3.13301e+07	7.06114e+07	inf
90750	1.15309e-10	3.4186e-10	8.9609	0	6	0	-6061.17	-1.6229	1	1	6.21273e-10	4.80633e+07	4.80633e+07	inf
90760	1.45298e-10	3.57608e-10	11.0318	0	7	1	-6059.56	-0.305489	1	1	11.0318	inf	4.80633e+07	inf
90770	9.34787e-11	3.57608e-10	6.68325	0	6	0	-6060.27	-1.0083	1	1	5.9291e-10	inf	5.36795e+07	inf
90780	1.81211e-10	5.99922e-10	7.90339	0	2	1	-6058.56	-0.00054403	1	1	0	2.32393e+07	2.32393e+07	inf
90790	1.81211e-10	5.99922e-10	7.90339	0	2	1	-6059	-0.0764126	1	1	0	3.14562e+07	3.14562e+07	inf
90800	1.03289e-10	5.99922e-10	4.0055	0	2	0	-6061.78	-2.29397	1	1	0	9.7571e+07	3.67067e+07	inf
90810	2.17476e-10	5.99922e-10	9.71746	0	8	0	-6058.63	-nan	1	1	0	inf	1.98272e+07	inf
90820	1.09255e-10	5.99922e-10	4.30395	0	6	0	-6058.86	-1.13937	1	1	2.94412e-10	3.12047e+07	3.12047e+07	inf
90830	8.42957e-11	9.01288e-10	1.64546	0	8	0	-6059.12	-nan	1	1	0	inf	4.5437e+07	inf
90840	1.16098e-10	8.15262e-10	3.11228	0	6	1	-6058.73	0.0749125	1	1	8.15262e-10	inf	3.64726e+07	inf
90850	1.16604e-10	8.15262e-10	3.13089	0	8	0	-6058.84	-nan	1	1	0	inf	1.45151e+07	inf
90860	1.16604e-10	8.15262e-10	3.13089	0	8	0	-6058.53	-nan	1	1	0	inf	2.04029e+07	inf
90870	7.45947e-11	8.15262e-10	1.58453	0	8	0	-6058.98	-nan	1	1	0	inf	4.4018e+07	inf
90880	2.34275e-11	2.65958e-10	1.48218	0	6	1	-6059.34	-0.447273	1	1	2.65958e-10	inf	6.09747e+07	inf
90890	5.65993e-11	6.42538e-10	1.48218	0	8	0	-6059.1	-nan	1	1	0	inf	6.09747e+07	inf
90900	9.46635e-11	1.07466e-09	1.48218	0	6	0	-6068.57	-7.2861	1	1	2.85423e-09	inf	6.09747e+07	inf
90910	9.36479e-11	6.52413e-10	3.14632	0	7	1	-6059.35	0.746315	1	1	3.14632	inf	6.09747e+07	inf
90920	5.33816e-11	5.60424e-10	1.6972	0	6	0	-6059.37	-1.36284	1	1	2.27497e-10	3.23355e+07	6.09747e+07	inf
90930	1.05344e-10	7.32861e-10	3.15241	0	8	0	-6058.6	-nan	1	1	0	inf	3.60598e+07	inf
90940	7.16066e-11	7.32861e-10	1.77091	0	8	0	-6058.8	-nan	1	1	0	inf	3.41773e+07	inf
90950	4.89236e-11	5.00711e-10	1.77091	0	6	0	-6060.36	-2.10809	1	1	2.27147e-10	1.45482e+07	3.41773e+07	inf
90960	1.59586e-10	1.33314e-09	2.43107	0	7	0	-6059.3	-0.186598	1	1	1.72442	inf	3.41773e+07	inf
90970	1.99575e-10	1.33314e-09	3.33124	0	8	0	-6058.47	-nan	1	1	0	inf	1.55433e+07	inf
90980	1.87599e-10	1.25314e-09	3.33124	0	8	0	-6058.7	-nan	1	1	0	inf	1.01327e+07	inf
90990	2.15565e-10	1.25314e-09	4.00097	0	8	0	-6058.46	-nan	1	1	0	inf	1.19329e+07	inf
91000	3.25457e-10	1.19484e-09	7.0129	0	7	1	-6058.49	0.554983	1	1	7.0129	inf	1.19329e+07	inf
91010	2.51476e-10	1.85531e-09	2.90635	0	6	1	-6058.68	0.283262	1	1	1.85531e-09	1.57307e+07	1.57307e+07	inf
91020	3.97353e-10	2.93153e-09	2.90635	0	2	0	-6059.08	-0.160581	1	1	0	1.26167e+07	9.4164e+06	inf
91030	4.17422e-10	3.07959e-09	2.90635	0	6	1	-6058.64	0.0915539	1	1	3.07959e-09	5.003e+06	5.003e+06	inf
91040	4.81311e-10	3.07959e-09	3.52893	0	6	0	-6060.14	-1.11203	1	1	2.12479e-09	2.45044e+06	2.45044e+06	inf
91050	1.06976e-09	6.84468e-09	3.52893	0	2	1	-6058.84	-0.284867	1	1	0	1.5762e+06	1.5762e+06	inf
91060	1.55185e-09	1.22223e-08	2.64901	0	6	1	-6058.57	1.14738	1	1	1.22223e-08	inf	1.60563e+06	inf
91070	1.62855e-09	1.22223e-08	2.83732	0	2	1	-6059.7	-0.206379	1	1	0	3.79592e+06	3.79592e+06	inf
91080	9.93344e-10	7.45767e-09	2.83593	0	7	1	-6058.55	-0.00056519	1	1	2.83593	inf	3.33243e+06	inf
91090	1.52668e-09	1.56521e-08	1.76581	0	8	0	-6059.64	-nan	1	1	0	inf	3.33243e+06	inf
91100	5.17306e-10	4.01453e-09	2.70571	0	7	1	-6058.88	0.958394	1	1	2.70571	3.23219e+06	3.23219e+06	inf
91110	8.02634e-10	4.01453e-09	4.83862	0	8	0	-6058.49	-nan	1	1	0	inf	4.85039e+06	inf
91120	6.18395e-10	2.14704e-09	7.48216	0	8	0	-6058.46	-nan	1	1	0	inf	5.61923e+06	inf
91130	4.15818e-10	2.8312e-09	3.24622	0	8	0	-6059.48	-nan	1	1	0	inf	1.44588e+07	inf
91140	2.64786e-10	1.80287e-09	3.24622	0	6	0	-6058.89	-1.14708	1	1	7.69091e-10	inf	1.44588e+07	inf
91150	2.36902e-10	2.41452e-09	1.78314	0	8	0	-6059.95	-nan	1	1	0	inf	2.38422e+07	inf
91160	5.58958e-10	5.69691e-09	1.78314	0	2	0	-6058.89	-0.307974	1	1	0	3.52929e+06	4.34656e+06	inf
91170	1.01673e-09	5.09979e-09	4.82163	0	6	1	-6058.41	0.575758	1	1	5.09979e-09	7.46964e+06	2.8958e+06	inf
91180	2.10596e-09	5.09979e-09	11.2312	0	8	0	-6058.85	-nan	1	1	0	inf	2.38965e+06	inf
91190	3.20304e-09	9.63719e-09	8.81282	0	8	0	-6060.02	-nan	1	1	0	inf	2.49215e+06	inf
91200	1.01889e-08	9.63719e-09	30.5665	0	7	1	-6060.02	-0.558262	1	1	30.5665	686762	686762	inf
91210	6.73151e-09	6.10043e-09	31.9529	0	6	1	-6059.35	0.00184668	1	1	6.10043e-09	1.55637e+06	686762	inf
91220	1.67862e-09	8.62709e-09	4.67785	0	8	0	-6058.69	-nan	1	1	0	inf	1.15258e+06	inf
91230	2.17506e-09	1.11785e-08	4.67785	0	6	0	-6058.87	-1.22352	1	1	4.37239e-09	1.96936e+06	1.96936e+06	inf
91240	4.11737e-09	2.11608e-08	4.67785	0	8	0	-6060.36	-nan	1	1	0	inf	1.96936e+06	inf
91250	5.13832e-09	2.11608e-08	6.12574	0	7	1	-6058.63	1.49833	1	1	6.12574	417859	417859	inf
91260	4.47996e-09	1.25996e-08	9.50911	0	8	0	-6058.67	-nan	1	1	0	inf	545896	inf
91270	4.47996e-09	1.25996e-08	9.50911	0	2	0	-6061.74	-2.17352	1	1	0	2.46642e+06	1.00454e+06	inf
91280	6.60057e-09	2.69515e-08	6.18825	0	7	1	-6058.49	-0.384257	1	1	6.18825	inf	387985	inf
91290	1.6532e-08	2.69515e-08	17.2467	0	6	0	-6059.45	-0.144094	1	1	4.24142e-08	244865	244865	inf
91300	1.78695e-08	4.70617e-08	10.2335	0	8	0	-6059.03	-nan	1	1	0	inf	318683	inf
91310	2.54389e-08	4.70617e-08	15.0603	0	2	1	-6059.21	-0.103364	1	1	0	230499	230499	inf
91320	3.98838e-08	4.70617e-08	24.2713	0	8	0	-6060.86	-nan	1	1	0	inf	230499	inf
91330	3.30253e-08	4.70617e-08	19.8978	0	8	0	-6058.94	-nan	1	1	0	inf	95564.1	inf
91340	4.15098e-08	2.75759e-08	44.012	0	2	0	-6059.54	-0.163659	1	1	0	81617.9	95853.2	inf
91350	3.06553e-08	1.22949e-08	73.6629	0	2	1	-6060.08	-0.0517624	1	1	0	92937.5	92937.5	inf
91360	1.67076e-08	7.50413e-09	65.6537	0	6	1	-6059.88	-0.185177	1	1	7.50413e-09	208725	208725	inf
91370	4.77215e-09	5.79724e-09	23.542	0	7	1	-6059.38	-0.445838	1	1	23.542	450883	450883	inf
91380	1.04097e-08	1.26458e-08	23.542	0	8	0	-6059.06	-nan	1	1	0	inf	394939	inf
91390	1.61704e-08	3.39056e-08	13.1511	0	7	0	-6061.22	-1.38549	1	1	21.2709	inf	394939	inf
91400	2.05081e-08	2.90824e-08	20.0007	0	6	1	-6059.36	0.200977	1	1	2.90824e-08	287372	287372	inf
91410	9.09666e-09	1.76115e-08	14.3393	0	8	0	-6059.23	-nan	1	1	0	inf	201112	inf
91420	1.24544e-08	1.90229e-08	18.4863	0	6	1	-6059.04	1.46094	1	1	1.90229e-08	121123	201112	inf
91430	2.8446e-08	2.0447e-08	40.5883	0	7	1	-6059.51	0.0442016	1	1	40.5883	107552	107552	inf
91440	9.51832e-08	5.18463e-08	53.9327	0	6	1	-6060.46	0.111581	1	1	5.18463e-08	inf	74043	inf
91450	6.36977e-08	5.18463e-08	35.7083	0	7	1	-6059.91	-0.508722	1	1	35.7083	inf	29280.4	inf
91460	6.87963e-08	5.1311e-08	39.0749	0	2	1	-6060.22	-0.567258	1	1	0	23389.8	23389.8	inf
91470	9.54344e-08	5.1311e-08	54.6544	0	6	0	-6060.83	-1.28466	1	1	3.1164e-08	inf	23389.8	inf
91480	9.54344e-08	5.1311e-08	54.6544	0	2	1	-6060.13	-0.154419	1	1	0	21841	21841	inf
91490	9.54344e-08	5.1311e-08	54.6544	0	8	0	-6060.21	-nan	1	1	0	inf	66223.2	inf
91500	4.91723e-08	4.48512e-08	31.7396	0	8	0	-6059.37	-nan	1	1	0	inf	56057.1	inf
91510	5.74762e-08	7.24541e-08	22.6447	0	8	0	-6059.03	-nan	1	1	0	inf	56057.1	inf
91520	6.8259e-08	8.60469e-08	22.6447	0	2	1	-6059.01	-0.0857034	1	1	0	51238.8	51238.8	inf
91530	6.07107e-08	3.78313e-08	46.9975	0	2	1	-6059.85	-0.0105943	1	1	0	90843.4	90843.4	inf
91540	6.05178e-08	3.44243e-08	51.5957	0	2	0	-6059.88	-0.755571	1	1	0	40817	90843.4	inf
91550	2.93623e-08	1.67021e-08	51.5957	0	2	1	-6059.78	0.891063	1	1	0	165149	165149	inf
91560	1.63903e-08	9.32326e-09	51.5957	0	8	0	-6060.22	-nan	1	1	0	inf	114734	inf
91570	2.90254e-08	1.37636e-08	62.1245	0	2	1	-6060.1	0.148776	1	1	0	192655	192655	inf
91580	4.3191e-08	3.40682e-08	36.8845	0	2	0	-6063.38	-2.83166	1	1	0	311118	126325	inf
91590	1.85335e-08	2.35316e-08	22.4743	0	2	1	-6060.31	1.77754	1	1	0	437342	437342	inf
91600	1.47752e-08	1.87598e-08	22.4743	0	2	1	-6059.35	0.61327	1	1	0	380804	380804	inf
91610	1.42631e-08	1.40589e-08	29.2842	0	2	1	-6059.28	0.0164721	1	1	0	320904	320904	inf
91620	6.72797e-09	7.82245e-09	24.6496	0	6	1	-6059.92	-1.26461	1	1	7.82245e-09	227385	227385	inf
91630	2.77731e-08	2.92914e-08	27.2929	0	2	1	-6059.86	-1.60031	1	1	0	59918	59918	inf
91640	1.77005e-08	2.82672e-08	17.6303	0	6	1	-6058.91	-0.0545839	1	1	2.82672e-08	inf	161865	inf
91650	3.51033e-08	5.60589e-08	17.6303	0	8	0	-6059.19	-nan	1	1	0	inf	158479	inf
91660	4.71993e-08	7.6296e-08	17.4037	0	7	1	-6059.58	0.0251544	1	1	17.4037	inf	141810	inf
91670	1.18218e-08	4.01767e-08	7.66895	0	6	1	-6058.51	0.554337	1	1	4.01767e-08	201300	231591	inf
91680	2.59414e-08	8.81621e-08	7.66895	0	6	1	-6059.12	0.178414	1	1	8.81621e-08	inf	231591	inf
91690	1.55455e-08	5.28314e-08	7.66895	0	6	1	-6058.48	-0.270918	1	1	5.28314e-08	inf	188379	inf
91700	2.98584e-08	8.9233e-08	8.88031	0	6	1	-6058.98	-0.0942199	1	1	8.9233e-08	inf	188379	inf
91710	7.27041e-08	1.14852e-07	17.8355	0	7	1	-6058.92	0.47703	1	1	17.8355	59769	59769	inf
91720	1.31995e-07	1.14852e-07	33.3277	0	8	0	-6059.32	-nan	1	1	0	inf	24450	inf
91730	2.56378e-07	2.23081e-07	33.3277	0	2	1	-6059.3	-0.162885	1	1	0	14025.6	14025.6	inf
91740	1.91652e-07	1.66761e-07	33.3277	0	8	0	-6059.54	-nan	1	1	0	inf	27875.5	inf
91750	1.73262e-07	1.50759e-07	33.3277	0	2	0	-6059.31	-0.153435	1	1	0	19837.8	23333	inf
91760	1.73262e-07	1.50759e-07	33.3277	0	6	0	-6061.83	-1.50785	1	1	2.66224e-07	inf	35147.5	inf
91770	2.99321e-07	2.60447e-07	33.3277	0	6	0	-6062.46	-2.11763	1	1	5.77097e-07	inf	17966	inf
91780	2.65253e-07	3.9487e-07	18.9976	0	8	0	-6059.03	-nan	1	1	0	inf	17966	inf
91790	2.26662e-07	5.66416e-07	10.8476	0	8	0	-6058.59	-nan	1	1	0	inf	15812.7	inf
91800	3.15311e-07	7.87944e-07	10.8476	0	6	1	-6058.75	2.4473	1	1	7.87944e-07	14953.6	14953.6	inf
91810	3.31974e-07	3.68856e-07	25.8477	0	2	0	-6060.71	-1.62942	1	1	0	3127.68	5557.9	inf
91820	3.10096e-07	1.93261e-07	46.9907	0	7	0	-6059.87	-0.988777	1	1	22.2893	9935.19	9935.19	inf
91830	7.53169e-07	1.93261e-07	115.791	0	2	0	-6061.43	-0.569803	1	1	0	1895.7	2335.82	inf
91840	1.14834e-06	1.93261e-07	177.154	0	8	0	-6061	-nan	1	1	0	inf	4687.99	inf
91850	9.03754e-07	1.93261e-07	139.174	0	2	1	-6060.57	-0.0677916	1	1	0	3912.21	3912.21	inf
91860	7.46664e-07	1.93261e-07	114.781	0	7	1	-6061.08	0.232454	1	1	114.781	inf	9317.11	inf
91870	7.8475e-07	3.04817e-07	76.0985	0	6	1	-6061.73	-0.960948	1	1	3.04817e-07	inf	11927.6	inf
91880	1.00191e-06	3.22917e-07	91.9495	0	6	1	-6060.63	-0.0468623	1	1	3.22917e-07	6214.22	6214.22	inf
91890	3.90232e-07	1.36753e-07	84.4731	0	2	1	-6060.43	-0.468367	1	1	0	5772.46	5772.46	inf
91900	2.68425e-07	9.40669e-08	84.4731	0	6	0	-6061.65	-1.13362	1	1	6.37969e-08	inf	6041.05	inf
91910	2.26587e-07	2.06283e-07	31.8021	0	7	1	-6059.58	-0.325537	1	1	31.8021	9826.75	9826.75	inf
91920	3.16836e-07	2.06283e-07	44.9315	0	2	1	-6060.7	-0.0186212	1	1	0	25267.7	25267.7	inf
91930	2.07377e-07	1.23934e-07	49.0537	0	7	0	-6060.01	-0.872648	1	1	26.6173	13127.5	13127.5	inf
91940	2.07377e-07	1.23934e-07	49.0537	0	2	1	-6059.86	-0.0711719	1	1	0	11557.3	11557.3	inf
91950	4.33295e-07	9.33726e-08	138.099	0	8	0	-6060.57	-nan	1	1	0	inf	9590.56	inf
91960	1.75314e-07	3.77792e-08	138.099	0	2	0	-6063.1	-2.63542	1	1	0	4093	9590.56	inf
91970	1.61727e-07	2.41904e-08	199.472	0	7	1	-6062.15	-0.911278	1	1	199.472	inf	7998.38	inf
91980	2.79792e-07	3.35197e-08	249.333	0	2	1	-6061.15	0.725875	1	1	0	11925.6	11925.6	inf
91990	6.75107e-08	1.49919e-08	133.976	0	6	1	-6061.99	-1.75116	1	1	1.49919e-08	17132.7	17132.7	inf
92000	2.83292e-07	2.4569e-08	344.865	0	7	1	-6061.51	0.535467	1	1	344.865	5284.7	10762.3	inf
92010	4.67078e-07	4.05081e-08	344.865	0	8	0	-6062	-nan	1	1	0	inf	4108.65	inf
92020	8.05521e-07	5.84643e-08	412.312	0	2	1	-6062.71	-0.177853	1	1	0	10001.6	10001.6	inf
92030	4.27758e-07	2.33034e-08	549.698	0	2	1	-6062.14	0.137011	1	1	0	12983.5	12983.5	inf
92040	3.22704e-07	4.62463e-08	208.244	0	7	1	-6060.97	2.42733	1	1	208.244	29478.2	12983.5	inf
92050	2.95164e-07	8.94033e-08	97.9151	0	2	1	-6061.3	-0.468155	1	1	0	26758.9	26758.9	inf
92060	1.3624e-07	3.94267e-08	102.538	0	8	0	-6060.82	-nan	1	1	0	inf	14148.1	inf
92070	4.90895e-08	1.47448e-08	98.7493	0	6	1	-6060.27	0.867818	1	1	1.47448e-08	86430	86430	inf
92080	2.23499e-08	1.32008e-08	49.6473	0	6	1	-6060.74	-0.313764	1	1	1.32008e-08	inf	60595.6	inf
92090	2.65589e-08	1.32008e-08	59.2158	0	2	1	-6059.87	0.0315785	1	1	0	108943	108943	inf
92100	4.92502e-08	1.11058e-08	131.921	0	7	1	-6061.14	-0.512804	1	1	131.921	137916	137916	inf
92110	6.60436e-08	1.48926e-08	131.921	0	8	0	-6062.09	-nan	1	1	0	inf	137916	inf
92120	1.8374e-08	9.84478e-09	54.848	0	2	0	-6060.57	-1.46176	1	1	0	84929.4	164530	inf
92130	3.99749e-08	9.84478e-09	120.693	0	8	0	-6060.5	-nan	1	1	0	inf	75681.5	inf
92140	5.1192e-08	9.84478e-09	154.887	0	2	1	-6060.78	-0.556193	1	1	0	54968.3	54968.3	inf
92150	2.6171e-08	6.04711e-09	128.716	0	6	1	-6060.76	-0.756283	1	1	6.04711e-09	91098	91098	inf
92160	2.6171e-08	6.04711e-09	128.716	0	6	0	-6061.52	-1.78606	1	1	2.72732e-09	121983	121983	inf
92170	2.6171e-08	6.04711e-09	128.716	0	8	0	-6060.49	-nan	1	1	0	inf	146898	inf
92180	7.10763e-08	1.6423e-08	128.716	0	2	1	-6061.13	2.21663	1	1	0	95737.8	95737.8	inf
92190	7.10763e-08	1.6423e-08	128.716	0	2	0	-6061.03	-1.29142	1	1	0	27115.8	57982.6	inf
92200	7.10763e-08	1.6423e-08	128.716	0	8	0	-6061.82	-nan	1	1	0	inf	120272	inf
92210	2.70808e-08	7.75037e-09	103.696	0	8	0	-6060.3	-nan	1	1	0	inf	125821	inf
92220	3.28564e-08	7.06706e-09	138.361	0	8	0	-6060.62	-nan	1	1	0	inf	140393	inf
92230	1.80241e-08	1.43102e-08	36.6367	0	2	1	-6059.49	-0.106057	1	1	0	152176	152176	inf
92240	1.06152e-08	1.09952e-08	27.8112	0	6	1	-6060.32	0.882353	1	1	1.09952e-08	741658	741658	inf
92250	9.55417e-09	1.2991e-08	20.9092	0	7	0	-6065.59	-4.8635	1	1	51.2871	inf	741658	inf
92260	4.41501e-09	1.00954e-08	11.9628	0	2	1	-6058.63	-0.172558	1	1	0	749881	749881	inf
92270	2.67949e-09	1.00954e-08	6.80378	0	7	1	-6058.48	0.274456	1	1	6.80378	1.44321e+06	1.44321e+06	inf
92280	3.89016e-09	1.00954e-08	10.4026	0	8	0	-6058.63	-nan	1	1	0	inf	1.06996e+06	inf
92290	3.45016e-09	7.83662e-09	12.0508	0	2	0	-6060.93	-1.32612	1	1	0	2.814e+06	1.06996e+06	inf
92300	9.71247e-09	1.36129e-08	20.2498	0	6	1	-6059.19	0.336867	1	1	1.36129e-08	inf	542914	inf
92310	7.1659e-09	7.04655e-09	29.3567	0	6	0	-6059.86	-1.44675	1	1	3.186e-09	197492	534195	inf
92320	1.89238e-08	1.03585e-08	53.6633	0	8	0	-6060.1	-nan	1	1	0	inf	318389	inf
92330	1.23886e-08	6.78121e-09	53.6633	0	8	0	-6059.69	-nan	1	1	0	inf	298971	inf
92340	4.57448e-08	4.12899e-09	331.314	0	7	1	-6065.29	-1.66283	1	1	331.314	inf	298971	inf
92350	1.8972e-08	1.71243e-09	331.314	0	2	0	-6062.04	-0.198942	1	1	0	361392	265229	inf
92360	1.90967e-08	1.7237e-09	331.314	0	2	0	-6063.04	-2.39101	1	1	0	55979.7	139877	inf
92370	4.65951e-08	4.20573e-09	331.314	0	2	1	-6061.4	0.00336903	1	1	0	83111	83111	inf
92380	4.84551e-08	4.20573e-09	344.586	0	2	1	-6061.46	0.721983	1	1	0	87954.9	87954.9	inf
92390	3.06519e-08	4.20573e-09	217.554	0	8	0	-6061.15	-nan	1	1	0	inf	87868.3	inf
92400	2.36616e-08	2.60958e-09	270.943	0	7	1	-6061.21	0.440374	1	1	270.943	148114	148114	inf
92410	1.73593e-08	2.25714e-09	229.639	0	6	1	-6061.32	-0.284678	1	1	2.25714e-09	inf	137349	inf
92420	3.47486e-08	5.99813e-09	172.692	0	7	1	-6060.86	-0.0101575	1	1	172.692	inf	137349	inf
92430	3.47486e-08	5.99813e-09	172.692	0	7	0	-6064.24	-2.5149	1	1	411.577	80044.6	137349	inf
92440	2.91788e-08	7.9901e-09	108.43	0	8	0	-6060.69	-nan	1	1	0	inf	202805	inf
92450	3.22484e-08	8.83066e-09	108.43	0	2	0	-6061.3	-1.7596	1	1	0	45979.4	103290	inf
92460	2.80837e-08	8.83066e-09	94.277	0	7	1	-6060.25	0.988763	1	1	94.277	inf	110789	inf
92470	2.61672e-08	9.93584e-09	77.8728	0	2	1	-6061.16	-0.264273	1	1	0	306970	306970	inf
92480	6.95646e-09	4.71152e-09	43.1474	0	2	0	-6060.47	-0.960477	1	1	0	210629	306970	inf
92490	1.46721e-08	9.93721e-09	43.1474	0	6	1	-6060.33	1.31716	1	1	9.93721e-09	inf	107993	inf
92500	4.70945e-08	1.20085e-08	116.529	0	8	0	-6060.55	-nan	1	1	0	inf	107993	inf
92510	4.70945e-08	1.20085e-08	116.529	0	8	0	-6060.45	-nan	1	1	0	inf	95541.2	inf
92520	2.93052e-08	7.47249e-09	116.529	0	2	0	-6060.55	-0.62585	1	1	0	92017.6	160319	inf
92530	1.70981e-08	4.35982e-09	116.529	0	2	1	-6060.57	-0.464989	1	1	0	153775	153775	inf
92540	3.45377e-08	8.80671e-09	116.529	0	7	0	-6059.95	-0.304184	1	1	45.2388	inf	153775	inf
92550	6.131e-09	3.29251e-09	54.7199	0	6	1	-6059.94	-0.583022	1	1	3.29251e-09	294793	399797	inf
92560	3.58671e-09	3.63965e-09	28.4119	0	2	0	-6059.54	-0.769792	1	1	0	594730	911213	inf
92570	5.73269e-09	3.63965e-09	46.1061	0	2	1	-6059.99	-1.16056	1	1	0	358988	358988	inf
92580	3.77629e-09	2.39754e-09	46.1061	0	2	1	-6060.38	0.458083	1	1	0	422764	422764	inf
92590	2.67108e-09	1.21622e-09	64.7467	0	6	1	-6059.86	0.138637	1	1	1.21622e-09	1.37294e+06	1.37294e+06	inf
92600	3.58866e-09	5.30352e-09	19.1449	0	8	0	-6059.23	-nan	1	1	0	inf	1.5389e+06	inf
92610	5.41055e-09	7.99206e-09	19.155	0	6	1	-6061.09	-0.716803	1	1	7.99206e-09	1.81822e+06	1.81822e+06	inf
92620	5.69228e-09	1.0671e-08	14.8469	0	7	1	-6058.77	0.000178575	1	1	14.8469	708517	708517	inf
92630	5.91023e-09	1.0671e-08	15.4598	0	6	0	-6059.02	-0.834857	1	1	5.72864e-09	inf	708517	inf
92640	9.32744e-09	1.68408e-08	15.4598	0	8	0	-6059.04	-nan	1	1	0	inf	565139	inf
92650	9.32744e-09	1.68408e-08	15.4598	0	8	0	-6058.8	-nan	1	1	0	inf	442565	inf
92660	4.43681e-09	1.47069e-08	7.89208	0	7	1	-6058.89	1.50355	1	1	7.89208	1.21483e+06	1.21483e+06	inf
92670	4.1056e-09	1.47069e-08	7.21624	0	2	0	-6058.66	-0.777248	1	1	0	531063	1.06027e+06	inf
92680	7.69359e-09	2.75597e-08	7.21624	0	8	0	-6058.89	-nan	1	1	0	inf	701250	inf
92690	3.88201e-09	2.75597e-08	3.06582	0	2	1	-6058.49	0.451196	1	1	0	718706	718706	inf
92700	4.60501e-09	3.26925e-08	3.06582	0	8	0	-6058.79	-nan	1	1	0	inf	385333	inf
92710	1.31367e-08	4.3684e-08	7.86326	0	8	0	-6058.5	-nan	1	1	0	inf	216253	inf
92720	5.92317e-09	4.3684e-08	2.90777	0	8	0	-6059.35	-nan	1	1	0	inf	941622	inf
92730	6.50097e-09	2.50262e-08	6.63422	0	8	0	-6058.73	-nan	1	1	0	inf	760496	inf
92740	7.7838e-09	2.50262e-08	8.17251	0	7	0	-6059.44	-0.276919	1	1	10.1727	714160	714160	inf
92750	8.05437e-09	2.58961e-08	8.17251	0	2	1	-6058.52	-0.176572	1	1	0	347040	347040	inf
92760	2.22674e-09	7.15932e-09	8.17251	0	8	0	-6058.78	-nan	1	1	0	inf	922714	inf
92770	2.54824e-09	8.19302e-09	8.17251	0	6	0	-6059.07	-0.890832	1	1	5.4156e-09	inf	979577	inf
92780	2.26742e-09	8.19302e-09	7.14389	0	7	1	-6058.56	0.530086	1	1	7.14389	1.87507e+06	1.87507e+06	inf
92790	2.10154e-09	3.79534e-09	15.4556	0	2	1	-6059.3	-0.0847515	1	1	0	2.898e+06	2.898e+06	inf
92800	1.45406e-09	4.49669e-09	8.54273	0	6	0	-6060.61	-1.217	1	1	1.0803e-08	inf	2.59477e+06	inf
92810	2.78751e-09	7.53854e-09	9.93535	0	8	0	-6058.83	-nan	1	1	0	inf	1.83233e+06	inf
92820	4.5692e-09	7.53854e-09	17.0279	0	8	0	-6059.74	-nan	1	1	0	inf	1.55791e+06	inf
92830	4.5692e-09	7.53854e-09	17.0279	0	2	0	-6061.41	-1.64368	1	1	0	2.29909e+06	950709	inf
92840	5.35217e-09	1.1762e-08	12.4943	0	6	1	-6058.9	0.0466079	1	1	1.1762e-08	598459	950709	inf
92850	3.7487e-09	1.1762e-08	8.40318	0	2	1	-6058.51	-0.278798	1	1	0	794633	794633	inf
92860	2.51159e-09	1.46875e-08	3.97044	0	7	1	-6058.42	-0.282562	1	1	3.97044	inf	1.15166e+06	inf
92870	8.60105e-09	1.46875e-08	16.4125	0	7	1	-6058.98	-0.0164209	1	1	16.4125	inf	572186	inf
92880	1.89997e-08	1.46875e-08	37.6593	0	8	0	-6061.97	-nan	1	1	0	inf	572186	inf
92890	9.83603e-09	7.6036e-09	37.6593	0	6	1	-6059.78	-0.0104679	1	1	7.6036e-09	108181	215169	inf
92900	9.83603e-09	7.6036e-09	37.6593	0	8	0	-6059.41	-nan	1	1	0	inf	335002	inf
92910	1.92341e-08	7.6036e-09	74.7512	0	8	0	-6060.53	-nan	1	1	0	inf	336283	inf
92920	1.13423e-08	4.48384e-09	74.7512	0	2	1	-6060.32	0.68965	1	1	0	511829	511829	inf
92930	1.49631e-08	5.06664e-09	87.4652	0	7	0	-6060.41	-0.274594	1	1	70.3372	165966	165966	inf
92940	1.36286e-08	5.06664e-09	79.561	0	7	1	-6060.85	-0.158505	1	1	79.561	93302	119021	inf
92950	2.21801e-08	2.12376e-08	30.1803	0	6	1	-6059.33	0.849498	1	1	2.12376e-08	212193	212193	inf
92960	2.94915e-08	2.12376e-08	40.5116	0	2	1	-6062.3	-1.16332	1	1	0	386872	386872	inf
92970	2.94915e-08	2.12376e-08	40.5116	0	8	0	-6059.53	-nan	1	1	0	inf	100095	inf
92980	3.6987e-08	2.12376e-08	51.1031	0	6	0	-6060.16	-0.883586	1	1	1.37241e-08	81399.4	81399.4	inf
92990	2.07507e-08	1.19148e-08	51.1031	0	8	0	-6059.99	-nan	1	1	0	inf	106348	inf
